 0 -11.56521739130434 47.82608695652175 11 0.6086956521739131
 0 -12.56521739130434 47.82608695652175 -3 0.6086956521739131
 0 0.4347826086956559 -52.17391304347825 -4 -0.391304347826087
 0 -3.565217391304344 -102.1739130434783 -11 -0.391304347826087
 0 -2.565217391304344 47.82608695652175 3 -0.391304347826087
 0 8.434782608695656 47.82608695652175 0 -0.391304347826087
 0 5.434782608695656 47.82608695652175 4 -0.391304347826087
 0 3.434782608695656 -52.17391304347825 -5 -0.391304347826087
 0 0.4347826086956559 -102.1739130434783 -10 0.6086956521739131
 0 -16.56521739130434 47.82608695652175 2 1.608695652173913
 0 0.4347826086956559 47.82608695652175 5 -0.391304347826087
 0 11.43478260869566 47.82608695652175 6 -0.391304347826087
 0 6.434782608695656 47.82608695652175 10 -0.391304347826087
 0 5.434782608695656 47.82608695652175 9 1.608695652173913
 0 -2.565217391304344 47.82608695652175 1 -0.391304347826087
 0 -0.5652173913043441 -102.1739130434783 -9 -0.391304347826087
 0 -1.565217391304344 -102.1739130434783 -8 -0.391304347826087
 0 -2.565217391304344 -102.1739130434783 -7 -0.391304347826087
 0 6.434782608695656 47.82608695652175 7 -0.391304347826087
 0 0.4347826086956559 47.82608695652175 -1 0.6086956521739131
 0 2.434782608695656 -102.1739130434783 -6 -0.391304347826087
 0 9.434782608695656 47.82608695652175 8 -0.391304347826087
 0 -6.565217391304344 47.82608695652175 -2 0.6086956521739131
